36.862499
36.72564
36.75306
37.27442
33.88146
34.425
36.50114
35.6781
35.16758
33.70439
36.17424
35.50472
36.80803
33.35495
35.77799
36.45606
36.74056
35.03823
36.08497
35.82539
32.92967
33.91968
36.81897
36.40291
