10.195556
9.18169
10.21889
9.87391
10.0982
8.78417
8.78024
10.09633
8.83651
8.96903
8.70486
11.06222
10.09721
10.50548
10.82617
10.73763
10.76028
9.48494
9.37082
10.63699
10.45177
8.13352
10.16579
10.17292
